time_mean,dimension_mean,IP_destination,IP_source,flags1,flags2,flags3,flags4,flags5,flags6,flags7,flags8,method1,method2,method3,method4,method5,method6,method7,method8,class
10,2644,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,1789,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,2737,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,2671,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,2658,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,1544,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,1783,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,1936,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2166,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,1631,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,2923,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,2499,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,3149,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,1817,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,4944,1,0,500,250,500,500,500,250,500,500,500,750,750,750,750,750,500,500,2
8,2201,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,2441,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,3270,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2250,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,2872,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,2027,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2842,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2499,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,3088,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
25,5313,1,1,0,250,500,250,0,0,0,500,0,0,250,500,500,500,0,0,2
6,3283,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,2151,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,3257,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,1514,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,3113,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,1545,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,2044,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,3226,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,2253,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,2811,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,3056,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,2260,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2664,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2856,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,3120,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,3234,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,1994,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,2566,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,3359,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,1902,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,3163,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,1849,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,3306,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2537,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,3270,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,3149,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,2135,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,3210,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,2079,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,2060,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,1732,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,3262,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2874,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,2734,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,2325,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,3459,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,3346,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,2880,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,1895,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,2649,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,1903,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,1671,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,3404,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,1636,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,2985,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,3300,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,2283,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,2086,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,2848,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2991,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,2276,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2763,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,2548,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,2522,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,2707,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,2582,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,2075,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,2310,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,3070,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,2913,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,3259,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,2973,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,1997,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,2616,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2374,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,3330,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,2526,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,2226,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2119,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2831,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,2777,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2507,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2314,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,2408,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,2994,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,3124,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,1817,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,2103,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,3208,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
22,5244,1,1,500,0,0,0,0,250,0,0,0,0,500,0,750,0,0,500,2
8,2413,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,3049,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,2792,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,1556,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,2659,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,1826,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,1912,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,3478,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2520,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
14,5775,1,1,250,500,500,250,250,250,500,250,500,500,500,500,750,750,750,750,2
8,1777,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,3329,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,1853,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,2842,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,1666,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,1932,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,1750,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,2481,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,3241,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,1668,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,1826,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,3357,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,1566,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,3307,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,3475,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,2008,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,3485,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,2240,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,3328,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2428,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,2588,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,1554,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,3219,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2418,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,1577,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,3322,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,3461,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2547,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,3348,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
17,5030,1,1,0,0,500,500,0,750,250,750,0,0,500,250,750,250,750,0,2
3,2087,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,2450,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,2010,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,1692,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,3450,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,3013,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2044,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,1533,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,3105,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,2471,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,1597,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,2804,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,2206,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,3353,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,3003,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,2864,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,1888,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,3144,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,1505,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,4858,1,1,250,500,250,250,250,500,500,250,500,750,750,500,750,500,500,500,2
3,2850,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,3313,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2999,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,3342,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,1505,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,1511,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,1510,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,1541,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,3273,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2278,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,3130,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,2793,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,2243,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2060,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,3007,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,3128,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,1773,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,2016,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,1903,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,1888,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,1801,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2874,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,3068,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,1964,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,1616,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,2032,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,3399,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,2832,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,2067,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,1918,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,1764,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,3103,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,2334,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2208,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,3064,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,3057,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,3057,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,3278,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,2307,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,2519,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,3027,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,1834,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,1979,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2549,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,2740,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,2455,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,3169,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,3138,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,3472,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,2671,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,1890,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,3103,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,2734,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2611,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2717,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,2278,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,3434,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,3102,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,3322,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
19,5454,1,0,500,250,500,0,500,0,0,250,250,250,750,250,0,0,250,0,2
10,2094,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,2485,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,2597,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,2468,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,2310,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,1595,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,2629,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,2887,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,2599,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,3108,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,1674,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2077,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,2596,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2415,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,2683,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2063,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,1987,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,2891,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,2278,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,3160,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,2671,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,3239,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,2355,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,2389,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,3171,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,3431,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,2975,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,2875,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,3009,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2401,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,2430,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,1790,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,2447,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,2731,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,3352,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,3321,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,2057,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,2350,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,1957,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
19,4902,0,1,500,500,500,250,250,500,0,500,500,250,750,250,0,500,500,250,2
9,2646,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,3428,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,2807,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,3197,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,3135,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,1999,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2579,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,2265,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,1757,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,3228,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,2593,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,3162,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,3217,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,1768,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2271,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2803,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,3477,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,3444,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,1590,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,3480,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,3435,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,1731,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2952,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,3455,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2195,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,2636,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,2417,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,2648,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,3497,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,3146,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,2863,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2496,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,2038,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,2045,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,2199,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,2221,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,2867,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,3037,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,3225,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,1659,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,2038,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,1556,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,2386,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,1784,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,1900,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,1748,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,1560,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,1684,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,2435,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,8719,1,0,250,500,250,500,250,500,500,500,500,750,500,750,750,500,500,500,2
2,2394,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2125,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,2790,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,2822,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,2881,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2535,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,3042,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,2936,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
