time_mean,dimension_mean,IP_destination,IP_source,dest_port1,dest_port2,dest_port3,dest_port14,dest_port5,dest_port6,dest_port7,dest_port8,traffic_type1,traffic_type2,traffic_type3,traffic_type4,traffic_type5,traffic_type6,traffic_type7,traffic_type8,class
15,2871,1,1,250,250,250,250,250,250,250,250,500,750,500,750,500,500,750,750,2
7,8399,0,1,0,0,500,500,500,500,0,0,0,0,0,0,0,0,0,0,2
8,8658,0,1,500,500,0,0,500,500,750,250,0,0,0,0,0,0,0,0,2
5,8465,0,1,0,750,500,750,500,0,500,500,0,0,0,0,0,0,0,0,2
5,8898,0,1,750,0,250,500,0,750,750,250,0,0,0,0,0,0,0,0,2
10,7910,1,1,750,750,500,500,500,750,750,0,0,0,0,0,0,0,0,0,2
2,7948,1,1,250,250,750,750,0,250,0,750,0,0,0,0,0,0,0,0,2
1,7905,1,1,500,0,0,500,500,500,500,250,0,0,0,0,0,0,0,0,2
4,8166,1,1,0,500,0,500,250,500,0,250,0,0,0,0,0,0,0,0,2
4,8679,1,1,0,0,500,0,750,500,0,0,0,0,0,0,0,0,0,0,2
24,1278,0,0,500,0,0,250,500,250,0,500,0,0,0,750,750,0,0,0,2
6,8811,0,1,750,0,500,500,500,250,0,250,0,0,0,0,0,0,0,0,2
8,8016,1,1,250,500,500,250,250,500,250,500,0,0,0,0,0,0,0,0,2
8,8160,0,1,0,750,750,250,500,0,250,250,0,0,0,0,0,0,0,0,2
5,7765,0,1,250,500,500,500,250,750,0,250,0,0,0,0,0,0,0,0,2
6,8115,0,1,750,750,250,0,0,250,500,750,0,0,0,0,0,0,0,0,2
1,8216,1,1,0,250,500,0,250,750,0,750,0,0,0,0,0,0,0,0,2
2,7876,0,1,0,250,250,0,0,500,250,250,0,0,0,0,0,0,0,0,2
8,8212,0,1,0,500,750,500,250,750,0,500,0,0,0,0,0,0,0,0,2
5,7738,0,1,750,750,500,250,250,250,250,0,0,0,0,0,0,0,0,0,2
10,7636,0,1,500,750,750,250,0,0,250,0,0,0,0,0,0,0,0,0,2
3,8668,0,1,250,750,750,0,0,500,0,0,0,0,0,0,0,0,0,0,2
5,8054,0,1,250,750,0,250,500,0,250,750,0,0,0,0,0,0,0,0,2
7,8087,0,1,0,500,750,500,250,500,250,250,0,0,0,0,0,0,0,0,2
9,8729,0,1,750,750,500,0,0,750,250,250,0,0,0,0,0,0,0,0,2
2,7778,1,1,750,750,0,250,750,750,0,750,0,0,0,0,0,0,0,0,2
1,8981,1,1,0,500,0,750,500,750,0,250,0,0,0,0,0,0,0,0,2
5,7575,0,1,250,750,750,0,250,500,500,0,0,0,0,0,0,0,0,0,2
4,7547,0,1,750,750,750,500,250,0,500,750,0,0,0,0,0,0,0,0,2
7,8150,1,1,250,0,500,500,250,750,500,750,0,0,0,0,0,0,0,0,2
8,8176,1,1,0,0,0,500,250,0,250,500,0,0,0,0,0,0,0,0,2
1,8356,1,1,0,500,750,500,500,500,0,250,0,0,0,0,0,0,0,0,2
7,8202,0,1,0,250,750,500,0,750,0,500,0,0,0,0,0,0,0,0,2
6,7600,1,1,750,500,250,500,250,250,250,500,0,0,0,0,0,0,0,0,2
4,8867,1,1,500,0,500,500,0,0,750,750,0,0,0,0,0,0,0,0,2
2,7929,0,1,250,0,500,750,250,750,500,250,0,0,0,0,0,0,0,0,2
1,7745,1,1,750,750,500,0,250,500,500,750,0,0,0,0,0,0,0,0,2
2,8045,0,1,750,0,750,0,500,250,250,250,0,0,0,0,0,0,0,0,2
5,8389,1,1,500,500,0,0,250,750,500,750,0,0,0,0,0,0,0,0,2
1,8566,1,1,500,0,0,250,500,250,500,250,0,0,0,0,0,0,0,0,2
5,8454,1,1,250,750,750,500,750,250,500,250,0,0,0,0,0,0,0,0,2
7,7533,0,1,500,250,250,500,500,250,500,250,0,0,0,0,0,0,0,0,2
8,7675,1,1,0,750,0,250,0,500,500,250,0,0,0,0,0,0,0,0,2
6,8095,1,1,250,250,250,250,750,500,750,0,0,0,0,0,0,0,0,0,2
5,7983,1,1,500,250,0,750,750,0,750,0,0,0,0,0,0,0,0,0,2
6,7893,0,1,0,750,750,750,0,500,500,0,0,0,0,0,0,0,0,0,2
9,8028,1,1,750,250,0,500,500,0,750,500,0,0,0,0,0,0,0,0,2
10,8656,1,1,750,250,500,0,0,500,500,500,0,0,0,0,0,0,0,0,2
8,8597,0,1,500,500,250,500,750,750,250,750,0,0,0,0,0,0,0,0,2
1,7982,0,1,0,500,500,250,500,0,250,250,0,0,0,0,0,0,0,0,2
1,8239,1,1,250,750,750,500,0,500,250,500,0,0,0,0,0,0,0,0,2
5,7525,1,1,250,250,750,750,750,500,750,250,0,0,0,0,0,0,0,0,2
9,7554,0,1,250,500,500,0,250,750,250,750,0,0,0,0,0,0,0,0,2
7,7653,1,1,500,750,500,250,500,750,500,250,0,0,0,0,0,0,0,0,2
5,7556,0,1,750,500,0,750,250,750,250,250,0,0,0,0,0,0,0,0,2
7,7630,1,1,750,250,750,750,750,500,250,500,0,0,0,0,0,0,0,0,2
6,8003,1,1,0,0,250,750,500,250,0,500,0,0,0,0,0,0,0,0,2
8,8196,1,1,250,500,500,750,0,750,0,0,0,0,0,0,0,0,0,0,2
6,7806,1,1,500,250,500,500,0,0,250,0,0,0,0,0,0,0,0,0,2
10,8952,1,1,0,0,500,500,500,750,250,750,0,0,0,0,0,0,0,0,2
3,7637,1,1,750,750,750,500,750,750,750,0,0,0,0,0,0,0,0,0,2
5,8475,0,1,750,250,250,0,750,250,750,0,0,0,0,0,0,0,0,0,2
4,8863,0,1,500,500,250,500,250,250,750,750,0,0,0,0,0,0,0,0,2
6,7696,1,1,250,750,750,250,250,250,750,500,0,0,0,0,0,0,0,0,2
9,7848,1,1,250,750,0,0,0,500,0,500,0,0,0,0,0,0,0,0,2
8,8411,1,1,500,750,500,500,0,250,0,500,0,0,0,0,0,0,0,0,2
4,7744,0,1,250,500,500,0,500,500,750,750,0,0,0,0,0,0,0,0,2
8,7721,1,1,500,250,250,0,500,750,500,750,0,0,0,0,0,0,0,0,2
10,8098,0,1,250,250,500,750,750,0,0,500,0,0,0,0,0,0,0,0,2
4,7509,0,1,750,0,750,750,250,750,500,250,0,0,0,0,0,0,0,0,2
10,7976,0,1,750,750,0,750,0,250,750,0,0,0,0,0,0,0,0,0,2
9,7992,1,1,750,250,500,250,250,750,750,750,0,0,0,0,0,0,0,0,2
5,8302,1,1,0,250,500,0,750,500,500,500,0,0,0,0,0,0,0,0,2
1,8837,0,1,0,250,500,250,250,250,500,0,0,0,0,0,0,0,0,0,2
1,8265,1,1,750,750,750,0,250,250,750,0,0,0,0,0,0,0,0,0,2
7,7527,0,1,250,750,250,750,0,750,500,750,0,0,0,0,0,0,0,0,2
4,8729,1,1,750,500,500,250,500,0,500,500,0,0,0,0,0,0,0,0,2
8,8436,0,1,250,0,500,500,500,750,500,250,0,0,0,0,0,0,0,0,2
1,8201,0,1,750,500,750,250,750,500,500,500,0,0,0,0,0,0,0,0,2
2,8497,0,1,750,250,0,500,750,750,0,750,0,0,0,0,0,0,0,0,2
10,7713,0,1,750,250,250,0,750,750,750,750,0,0,0,0,0,0,0,0,2
2,8760,0,1,250,750,250,500,250,0,0,750,0,0,0,0,0,0,0,0,2
8,7964,1,1,500,750,0,0,750,250,750,250,0,0,0,0,0,0,0,0,2
9,7683,1,1,750,0,0,250,500,250,750,0,0,0,0,0,0,0,0,0,2
5,7951,0,1,250,750,250,500,500,500,0,0,0,0,0,0,0,0,0,0,2
2,8299,1,1,0,500,250,0,750,250,750,0,0,0,0,0,0,0,0,0,2
9,7961,0,1,750,250,250,500,750,500,250,750,0,0,0,0,0,0,0,0,2
10,7917,0,1,500,500,0,0,750,500,750,250,0,0,0,0,0,0,0,0,2
3,8772,1,1,0,500,250,500,750,500,0,750,0,0,0,0,0,0,0,0,2
8,8717,0,1,500,750,250,0,500,0,500,0,0,0,0,0,0,0,0,0,2
25,1181,0,0,250,0,250,250,500,0,500,500,750,0,750,750,750,750,750,750,2
8,8982,0,1,250,250,0,250,500,750,500,250,0,0,0,0,0,0,0,0,2
3,8709,1,1,250,250,500,750,250,0,500,250,0,0,0,0,0,0,0,0,2
8,8504,1,1,250,500,500,250,250,500,500,750,0,0,0,0,0,0,0,0,2
8,8865,0,1,0,250,0,750,0,0,750,250,0,0,0,0,0,0,0,0,2
6,7840,1,1,750,500,750,250,750,500,500,0,0,0,0,0,0,0,0,0,2
7,8449,1,1,0,750,500,0,500,250,500,250,0,0,0,0,0,0,0,0,2
1,8948,0,1,500,0,0,250,0,750,250,750,0,0,0,0,0,0,0,0,2
4,7969,1,1,250,750,250,0,750,750,250,500,0,0,0,0,0,0,0,0,2
10,8057,1,1,750,0,750,500,750,250,250,0,0,0,0,0,0,0,0,0,2
10,5821,1,0,500,500,500,500,500,500,500,500,500,500,500,500,750,750,500,500,2
7,7743,0,1,0,0,0,0,0,750,500,0,0,0,0,0,0,0,0,0,2
7,8365,0,1,250,250,750,500,0,500,750,250,0,0,0,0,0,0,0,0,2
1,7883,1,1,0,750,500,0,500,250,750,0,0,0,0,0,0,0,0,0,2
4,8822,0,1,500,0,750,0,250,500,250,500,0,0,0,0,0,0,0,0,2
7,7930,1,1,250,750,500,500,250,500,500,0,0,0,0,0,0,0,0,0,2
6,8154,0,1,250,250,0,500,750,500,0,0,0,0,0,0,0,0,0,0,2
6,7577,0,1,500,250,0,250,0,250,0,500,0,0,0,0,0,0,0,0,2
8,8840,1,1,250,0,750,0,250,500,750,750,0,0,0,0,0,0,0,0,2
10,8730,0,1,250,500,0,0,250,750,500,500,0,0,0,0,0,0,0,0,2
1,7741,1,1,0,250,0,500,750,250,0,250,0,0,0,0,0,0,0,0,2
8,7974,0,1,750,750,750,0,750,500,0,0,0,0,0,0,0,0,0,0,2
4,8115,1,1,750,750,750,0,750,0,750,500,0,0,0,0,0,0,0,0,2
10,8322,0,1,750,250,500,0,750,500,0,250,0,0,0,0,0,0,0,0,2
4,7928,1,1,250,0,500,750,500,500,750,750,0,0,0,0,0,0,0,0,2
2,8417,1,1,750,250,500,0,750,250,500,0,0,0,0,0,0,0,0,0,2
8,8956,1,1,500,750,0,0,0,250,500,250,0,0,0,0,0,0,0,0,2
9,7873,0,1,0,500,0,250,750,0,0,750,0,0,0,0,0,0,0,0,2
3,7586,0,1,0,750,750,250,750,0,750,250,0,0,0,0,0,0,0,0,2
3,8883,1,1,500,500,0,750,250,750,750,250,0,0,0,0,0,0,0,0,2
3,7797,1,1,500,0,0,500,250,250,500,0,0,0,0,0,0,0,0,0,2
8,8483,1,1,250,0,500,500,250,0,500,0,0,0,0,0,0,0,0,0,2
4,8529,1,1,500,500,750,0,750,0,750,750,0,0,0,0,0,0,0,0,2
6,8706,0,1,750,0,0,500,750,0,0,500,0,0,0,0,0,0,0,0,2
1,7821,1,1,250,0,500,750,0,500,750,250,0,0,0,0,0,0,0,0,2
3,8457,1,1,0,0,0,250,250,250,750,750,0,0,0,0,0,0,0,0,2
10,8742,1,1,750,0,0,0,0,250,750,750,0,0,0,0,0,0,0,0,2
7,8592,1,1,0,0,0,750,250,500,250,750,0,0,0,0,0,0,0,0,2
7,7725,0,1,0,250,250,0,750,0,250,750,0,0,0,0,0,0,0,0,2
4,7608,1,1,0,750,500,0,500,250,750,0,0,0,0,0,0,0,0,0,2
25,514,0,1,500,500,500,500,250,0,750,500,0,750,750,0,750,750,750,0,2
7,7659,1,1,250,500,250,250,0,250,0,750,0,0,0,0,0,0,0,0,2
9,8549,1,1,0,750,500,250,750,250,0,750,0,0,0,0,0,0,0,0,2
2,8761,0,1,0,500,0,750,250,750,500,250,0,0,0,0,0,0,0,0,2
6,8490,0,1,0,750,250,250,0,750,0,250,0,0,0,0,0,0,0,0,2
8,7759,0,1,500,500,750,0,250,500,750,500,0,0,0,0,0,0,0,0,2
1,8984,0,1,0,250,500,250,500,0,250,0,0,0,0,0,0,0,0,0,2
9,8464,1,1,250,0,250,500,750,0,500,0,0,0,0,0,0,0,0,0,2
1,8909,1,1,0,0,0,750,500,250,250,250,0,0,0,0,0,0,0,0,2
8,7813,1,1,500,250,500,750,250,250,250,0,0,0,0,0,0,0,0,0,2
6,8488,0,1,0,500,750,0,250,250,250,500,0,0,0,0,0,0,0,0,2
6,8239,0,1,750,750,500,0,0,0,750,500,0,0,0,0,0,0,0,0,2
1,8750,0,1,750,0,750,0,250,0,500,250,0,0,0,0,0,0,0,0,2
1,8223,0,1,250,250,750,250,750,250,750,0,0,0,0,0,0,0,0,0,2
1,7531,0,1,250,500,250,250,250,0,750,750,0,0,0,0,0,0,0,0,2
2,8573,0,1,0,750,0,750,0,0,750,750,0,0,0,0,0,0,0,0,2
1,8088,1,1,250,500,750,750,0,0,750,250,0,0,0,0,0,0,0,0,2
6,8107,1,1,0,750,500,750,750,500,500,0,0,0,0,0,0,0,0,0,2
7,8807,0,1,500,750,750,0,250,750,250,500,0,0,0,0,0,0,0,0,2
7,8044,0,1,750,500,250,500,0,0,0,250,0,0,0,0,0,0,0,0,2
5,4295,1,1,500,500,500,500,500,500,500,500,500,750,500,500,750,500,500,750,2
2,8548,1,1,750,500,500,500,250,500,500,750,0,0,0,0,0,0,0,0,2
2,8790,1,1,0,0,750,500,250,750,0,750,0,0,0,0,0,0,0,0,2
3,8637,1,1,500,250,0,250,0,750,500,500,0,0,0,0,0,0,0,0,2
1,9000,0,1,500,500,500,500,0,0,0,0,0,0,0,0,0,0,0,0,2
4,8958,1,1,500,500,750,250,0,0,250,500,0,0,0,0,0,0,0,0,2
2,8345,1,1,750,0,750,750,250,250,250,0,0,0,0,0,0,0,0,0,2
2,8191,1,1,750,750,500,250,0,500,0,750,0,0,0,0,0,0,0,0,2
2,7778,0,1,750,750,500,0,0,500,0,250,0,0,0,0,0,0,0,0,2
7,8520,1,1,750,0,0,500,500,0,250,250,0,0,0,0,0,0,0,0,2
1,7735,1,1,0,0,500,750,0,250,750,500,0,0,0,0,0,0,0,0,2
8,8114,1,1,500,0,500,250,0,250,500,250,0,0,0,0,0,0,0,0,2
8,7796,1,1,750,250,0,0,750,0,750,750,0,0,0,0,0,0,0,0,2
5,7723,1,1,0,250,250,0,0,0,0,500,0,0,0,0,0,0,0,0,2
1,7762,1,1,500,250,750,500,750,500,250,0,0,0,0,0,0,0,0,0,2
8,8252,1,1,0,0,500,750,500,500,500,500,0,0,0,0,0,0,0,0,2
3,8597,0,1,750,500,0,0,0,750,250,750,0,0,0,0,0,0,0,0,2
3,7726,1,1,750,750,750,500,750,0,500,750,0,0,0,0,0,0,0,0,2
3,8355,1,1,0,250,0,0,0,0,0,750,0,0,0,0,0,0,0,0,2
6,7883,1,1,750,250,0,500,0,250,0,0,0,0,0,0,0,0,0,0,2
6,7755,1,1,750,0,750,250,250,250,250,500,0,0,0,0,0,0,0,0,2
6,8700,0,1,500,250,750,500,500,500,250,500,0,0,0,0,0,0,0,0,2
4,8763,1,1,250,0,750,750,0,0,750,250,0,0,0,0,0,0,0,0,2
8,8941,1,1,0,250,500,500,500,500,500,750,0,0,0,0,0,0,0,0,2
1,8877,1,1,750,250,750,250,250,250,0,250,0,0,0,0,0,0,0,0,2
6,8814,0,1,750,250,750,750,250,0,250,500,0,0,0,0,0,0,0,0,2
3,7682,1,1,750,500,750,250,750,750,0,500,0,0,0,0,0,0,0,0,2
9,8232,0,1,500,750,0,250,250,250,250,750,0,0,0,0,0,0,0,0,2
3,8344,1,1,750,250,750,500,500,750,0,250,0,0,0,0,0,0,0,0,2
1,8021,1,1,0,0,0,0,750,750,500,750,0,0,0,0,0,0,0,0,2
8,8720,1,1,0,0,500,750,500,250,750,250,0,0,0,0,0,0,0,0,2
2,8604,1,1,500,0,500,500,750,0,250,250,0,0,0,0,0,0,0,0,2
7,8828,1,1,500,500,0,750,0,750,500,750,0,0,0,0,0,0,0,0,2
9,7556,1,1,500,0,750,750,250,750,500,500,0,0,0,0,0,0,0,0,2
10,7555,0,1,750,250,750,250,750,250,500,750,0,0,0,0,0,0,0,0,2
1,8348,1,1,500,500,750,500,500,250,500,500,0,0,0,0,0,0,0,0,2
3,8647,0,1,750,500,0,750,250,500,500,0,0,0,0,0,0,0,0,0,2
4,8523,1,1,250,0,500,0,500,0,500,250,0,0,0,0,0,0,0,0,2
8,8004,1,1,250,250,500,500,0,500,250,0,0,0,0,0,0,0,0,0,2
5,8793,1,1,750,0,750,250,750,250,750,500,0,0,0,0,0,0,0,0,2
2,8357,1,1,750,500,500,0,750,0,500,750,0,0,0,0,0,0,0,0,2
6,8502,1,1,250,250,0,500,250,0,250,500,0,0,0,0,0,0,0,0,2
2,8238,1,1,500,500,0,0,0,750,500,250,0,0,0,0,0,0,0,0,2
9,7623,0,1,250,750,0,750,250,750,0,250,0,0,0,0,0,0,0,0,2
3,7558,0,1,500,500,750,750,500,250,250,500,0,0,0,0,0,0,0,0,2
9,7874,1,1,750,500,250,250,0,500,250,250,0,0,0,0,0,0,0,0,2
8,8930,1,1,750,250,750,750,750,0,500,500,0,0,0,0,0,0,0,0,2
2,8958,0,1,750,0,750,750,250,750,500,500,0,0,0,0,0,0,0,0,2
4,7867,1,1,250,500,250,0,500,500,500,750,0,0,0,0,0,0,0,0,2
4,8114,1,1,750,500,0,0,750,500,250,0,0,0,0,0,0,0,0,0,2
6,7808,0,1,500,250,0,0,250,500,750,0,0,0,0,0,0,0,0,0,2
1,8173,0,1,250,250,250,250,250,750,500,500,0,0,0,0,0,0,0,0,2
3,7761,1,1,0,500,0,750,0,0,250,250,0,0,0,0,0,0,0,0,2
4,8796,1,1,500,750,250,500,0,750,500,0,0,0,0,0,0,0,0,0,2
4,7821,0,1,250,500,500,750,0,0,250,250,0,0,0,0,0,0,0,0,2
6,7700,1,1,500,750,0,250,250,500,500,500,0,0,0,0,0,0,0,0,2
1,7633,1,1,250,500,500,500,250,500,500,250,0,0,0,0,0,0,0,0,2
7,7923,0,1,0,0,500,0,0,750,750,750,0,0,0,0,0,0,0,0,2
4,8721,0,1,750,500,0,750,0,250,750,500,0,0,0,0,0,0,0,0,2
6,8119,0,1,750,500,500,750,500,500,500,750,0,0,0,0,0,0,0,0,2
16,976,0,0,0,750,500,0,0,500,250,500,750,0,750,750,750,0,0,0,2
10,8060,1,1,750,0,0,0,250,250,750,750,0,0,0,0,0,0,0,0,2
4,8993,0,1,0,250,250,0,250,0,250,750,0,0,0,0,0,0,0,0,2
4,8786,1,1,500,250,500,250,750,250,0,500,0,0,0,0,0,0,0,0,2
5,8114,0,1,0,250,250,500,0,0,750,750,0,0,0,0,0,0,0,0,2
10,8533,0,1,500,750,250,0,750,0,500,500,0,0,0,0,0,0,0,0,2
10,8600,1,1,500,250,250,500,250,250,500,750,0,0,0,0,0,0,0,0,2
7,8819,1,1,0,750,250,500,750,0,0,500,0,0,0,0,0,0,0,0,2
1,8569,0,1,750,0,500,0,250,250,0,750,0,0,0,0,0,0,0,0,2
4,7525,0,1,500,0,250,250,500,750,750,250,0,0,0,0,0,0,0,0,2
10,8616,1,1,750,750,500,250,500,500,750,250,0,0,0,0,0,0,0,0,2
5,8748,1,1,750,500,0,750,500,0,750,500,0,0,0,0,0,0,0,0,2
10,8083,0,1,250,750,250,0,500,250,0,250,0,0,0,0,0,0,0,0,2
8,8489,1,1,500,0,500,500,0,500,750,500,0,0,0,0,0,0,0,0,2
4,8375,0,1,0,500,0,750,0,750,250,750,0,0,0,0,0,0,0,0,2
8,7514,1,1,0,250,250,750,500,750,250,750,0,0,0,0,0,0,0,0,2
5,8067,0,1,0,250,0,0,250,750,750,0,0,0,0,0,0,0,0,0,2
8,8617,0,1,0,500,0,250,0,250,0,500,0,0,0,0,0,0,0,0,2
1,8336,1,1,0,500,250,750,0,750,0,0,0,0,0,0,0,0,0,0,2
5,8452,0,1,0,750,0,750,750,0,0,500,0,0,0,0,0,0,0,0,2
8,8475,1,1,500,250,500,500,750,500,500,500,0,0,0,0,0,0,0,0,2
9,8552,0,1,250,500,250,750,0,500,500,500,0,0,0,0,0,0,0,0,2
3,7999,0,1,500,0,0,500,250,0,500,0,0,0,0,0,0,0,0,0,2
8,7981,1,1,500,250,250,500,250,750,500,0,0,0,0,0,0,0,0,0,2
4,7766,1,1,0,250,500,0,0,500,750,0,0,0,0,0,0,0,0,0,2
3,8291,1,1,0,250,500,250,250,750,750,500,0,0,0,0,0,0,0,0,2
10,7861,1,1,0,750,500,750,250,500,0,750,0,0,0,0,0,0,0,0,2
10,7886,0,1,250,250,500,750,0,750,500,500,0,0,0,0,0,0,0,0,2
8,8743,0,1,500,250,500,250,750,750,750,750,0,0,0,0,0,0,0,0,2
3,8981,1,1,750,500,0,750,500,750,500,0,0,0,0,0,0,0,0,0,2
7,8326,0,1,250,0,500,750,250,500,500,250,0,0,0,0,0,0,0,0,2
6,8113,1,1,250,0,250,500,250,250,0,0,0,0,0,0,0,0,0,0,2
8,8375,1,1,250,750,750,500,500,250,0,250,0,0,0,0,0,0,0,0,2
9,8493,0,1,250,250,500,750,500,0,500,500,0,0,0,0,0,0,0,0,2
3,8815,1,1,250,0,0,750,0,750,750,250,0,0,0,0,0,0,0,0,2
5,8507,1,1,250,0,0,750,250,500,0,250,0,0,0,0,0,0,0,0,2
8,7743,0,1,0,250,0,250,250,250,250,500,0,0,0,0,0,0,0,0,2
1,8341,1,1,0,0,500,0,500,0,750,250,0,0,0,0,0,0,0,0,2
8,7945,0,1,750,750,750,750,750,0,500,0,0,0,0,0,0,0,0,0,2
9,7658,1,1,750,0,750,0,500,750,250,750,0,0,0,0,0,0,0,0,2
23,1344,0,0,0,500,0,0,250,0,250,0,750,750,750,0,0,750,0,750,2
7,8196,1,1,750,250,500,750,250,0,500,500,0,0,0,0,0,0,0,0,2
6,8541,1,1,500,500,500,250,500,250,750,750,0,0,0,0,0,0,0,0,2
4,8068,0,1,0,750,500,500,0,750,0,500,0,0,0,0,0,0,0,0,2
4,7641,0,1,0,500,0,250,500,250,0,750,0,0,0,0,0,0,0,0,2
4,8514,0,1,500,0,500,250,0,0,750,250,0,0,0,0,0,0,0,0,2
2,8346,1,1,750,750,0,0,500,0,250,500,0,0,0,0,0,0,0,0,2
10,7967,0,1,250,500,0,500,0,0,0,250,0,0,0,0,0,0,0,0,2
6,7645,1,1,500,750,250,500,750,250,0,750,0,0,0,0,0,0,0,0,2
2,7656,1,1,250,750,0,0,750,0,500,250,0,0,0,0,0,0,0,0,2
8,8692,0,1,0,750,750,0,250,0,250,250,0,0,0,0,0,0,0,0,2
4,8249,0,1,750,750,500,750,250,250,250,750,0,0,0,0,0,0,0,0,2
8,7805,0,1,0,0,0,500,250,250,0,0,0,0,0,0,0,0,0,0,2
9,8435,1,1,0,750,250,250,250,250,250,750,0,0,0,0,0,0,0,0,2
1,8531,0,1,500,250,0,0,250,750,250,0,0,0,0,0,0,0,0,0,2
1,8338,0,1,500,250,0,250,500,500,0,750,0,0,0,0,0,0,0,0,2
7,8699,1,1,250,250,250,500,750,750,0,500,0,0,0,0,0,0,0,0,2
4,7873,0,1,500,250,750,750,250,750,750,500,0,0,0,0,0,0,0,0,2
6,7980,1,1,250,0,500,250,250,750,0,500,0,0,0,0,0,0,0,0,2
3,8439,1,1,500,500,500,250,250,250,500,500,0,0,0,0,0,0,0,0,2
7,8505,1,1,500,500,500,0,750,500,0,250,0,0,0,0,0,0,0,0,2
1,8373,1,1,500,750,500,500,0,0,500,250,0,0,0,0,0,0,0,0,2
3,8778,1,1,0,250,0,500,0,500,750,0,0,0,0,0,0,0,0,0,2
7,8883,1,1,250,0,750,0,750,250,0,500,0,0,0,0,0,0,0,0,2
6,8413,0,1,0,250,500,0,750,500,750,250,0,0,0,0,0,0,0,0,2
2,8343,1,1,750,750,250,750,750,250,250,500,0,0,0,0,0,0,0,0,2
5,8575,0,1,250,250,250,250,500,250,500,0,0,0,0,0,0,0,0,0,2
7,8118,1,1,250,250,250,500,500,0,250,250,0,0,0,0,0,0,0,0,2
10,7692,0,1,250,0,0,0,0,0,750,750,0,0,0,0,0,0,0,0,2
1,7752,1,1,0,500,750,0,250,250,750,500,0,0,0,0,0,0,0,0,2
4,8474,0,1,500,750,250,0,750,0,500,750,0,0,0,0,0,0,0,0,2
5,8968,1,1,0,0,500,500,0,750,750,0,0,0,0,0,0,0,0,0,2
8,8923,1,1,250,500,0,0,250,500,250,750,0,0,0,0,0,0,0,0,2
8,7540,1,1,500,500,0,250,250,750,250,500,0,0,0,0,0,0,0,0,2
2,8749,1,1,500,250,750,250,0,250,250,500,0,0,0,0,0,0,0,0,2
4,8690,1,1,250,750,500,750,0,750,500,250,0,0,0,0,0,0,0,0,2
8,8676,1,1,250,250,0,250,750,500,0,0,0,0,0,0,0,0,0,0,2
10,8147,0,1,500,0,0,750,500,0,0,750,0,0,0,0,0,0,0,0,2
4,8327,1,1,0,0,250,0,750,250,750,0,0,0,0,0,0,0,0,0,2
9,8106,1,1,0,0,250,0,750,0,250,750,0,0,0,0,0,0,0,0,2
4,8140,1,1,0,0,250,0,750,750,500,250,0,0,0,0,0,0,0,0,2
10,8957,0,1,500,0,500,250,0,500,500,0,0,0,0,0,0,0,0,0,2
6,7938,1,1,250,0,500,0,500,0,0,750,0,0,0,0,0,0,0,0,2
8,8824,0,1,0,500,500,500,750,750,250,250,0,0,0,0,0,0,0,0,2
6,7703,1,1,0,500,500,250,500,750,500,500,0,0,0,0,0,0,0,0,2
10,8053,1,1,750,750,0,0,250,250,750,750,0,0,0,0,0,0,0,0,2
3,7525,1,1,500,750,750,500,0,0,0,500,0,0,0,0,0,0,0,0,2
8,7812,0,1,500,500,750,0,500,250,500,250,0,0,0,0,0,0,0,0,2
9,8181,0,1,750,250,750,500,500,750,500,500,0,0,0,0,0,0,0,0,2
7,8762,1,1,0,750,250,250,750,500,0,500,0,0,0,0,0,0,0,0,2
15,4499,1,0,0,0,0,0,0,0,0,0,750,500,500,750,500,500,750,750,2
3,7882,0,1,750,0,0,500,750,0,750,750,0,0,0,0,0,0,0,0,2
3,8973,0,1,750,250,0,0,250,750,500,500,0,0,0,0,0,0,0,0,2
6,8820,0,1,250,250,750,750,250,500,750,250,0,0,0,0,0,0,0,0,2
7,8305,0,1,0,0,250,250,500,250,0,250,0,0,0,0,0,0,0,0,2
2,7860,1,1,500,750,0,750,750,500,750,500,0,0,0,0,0,0,0,0,2
3,8918,1,1,0,750,0,500,250,500,750,250,0,0,0,0,0,0,0,0,2
1,7813,0,1,250,500,250,250,250,250,500,0,0,0,0,0,0,0,0,0,2
7,7594,0,1,0,500,500,500,250,250,750,250,0,0,0,0,0,0,0,0,2
3,7917,1,1,500,250,250,500,500,750,750,750,0,0,0,0,0,0,0,0,2
1,8844,1,1,250,500,0,750,750,0,250,250,0,0,0,0,0,0,0,0,2
7,8924,0,1,0,0,250,500,500,750,500,250,0,0,0,0,0,0,0,0,2
2,7794,1,1,250,250,0,250,500,0,750,0,0,0,0,0,0,0,0,0,2
6,8083,0,1,0,750,500,250,250,750,500,250,0,0,0,0,0,0,0,0,2
1,8892,0,1,0,250,500,0,250,500,500,0,0,0,0,0,0,0,0,0,2
3,8276,0,1,0,250,250,500,750,500,750,750,0,0,0,0,0,0,0,0,2
10,8190,1,1,500,0,0,500,250,500,0,250,0,0,0,0,0,0,0,0,2
2,8325,0,1,0,250,500,500,250,500,750,750,0,0,0,0,0,0,0,0,2
10,7520,0,1,0,500,750,0,0,250,0,0,0,0,0,0,0,0,0,0,2
5,8475,0,1,250,0,250,0,500,750,0,750,0,0,0,0,0,0,0,0,2
7,8096,1,1,750,750,500,250,250,0,0,500,0,0,0,0,0,0,0,0,2
8,7624,0,1,500,250,0,500,0,0,500,750,0,0,0,0,0,0,0,0,2
