time_mean,dimension_mean,IP_destination,IP_source,flags1,flags2,flags3,flags4,flags5,flags6,flags7,flags8,method1,method2,method3,method4,method5,method6,method7,method8,class
10,2540,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,3310,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,3333,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,3453,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2055,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,3026,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,3187,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,3098,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,2235,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,3341,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,2286,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,2494,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,3115,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,3240,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,1736,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,3115,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,1560,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,2607,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,1567,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,3140,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2399,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,3412,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,2307,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,2937,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,3326,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,3004,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,3456,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,3383,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,3454,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,1982,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2940,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,1994,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,2309,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,2404,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,2072,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,2898,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,1954,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,2006,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2068,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
24,5985,0,0,750,750,0,250,0,0,250,0,250,0,250,750,250,0,500,750,2
8,2512,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,1626,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,3336,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,2275,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,3308,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2319,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,1994,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,1636,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,2760,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
13,8899,1,0,500,250,250,500,250,250,500,250,750,500,750,750,750,500,500,500,2
3,3113,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2404,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,3002,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,3353,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,2638,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,2580,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,3210,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,2878,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2972,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,1951,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,2524,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,1500,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,2965,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,1877,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,1503,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,2410,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,1833,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,2878,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,2338,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,1796,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,2094,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,2927,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,2425,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,1895,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,2735,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,3356,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,3334,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,1741,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,2208,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
14,6244,1,0,0,500,0,500,0,500,0,500,250,750,500,750,750,0,750,250,2
6,3261,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,3277,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,1717,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,3139,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,1797,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,1676,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,2049,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,2150,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,1879,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2191,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,3497,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,2701,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,3409,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,3054,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,2796,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,2147,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,3135,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,3393,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,2411,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,6439,1,1,500,250,500,250,500,250,500,500,750,750,500,500,500,750,500,750,2
6,2515,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,2023,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,2784,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,2404,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,2329,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,2897,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,3126,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2678,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,2942,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,2110,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,2736,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,3137,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,1551,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2673,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,3118,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,2436,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,1897,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2739,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,3058,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,3323,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2215,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,2787,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,2028,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,2995,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,1936,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,2464,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,3018,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,2714,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,1805,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,2909,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,2365,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2835,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,1984,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2841,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2044,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,3085,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,3495,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,3150,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,2612,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,3400,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,2510,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,2338,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2976,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,3067,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,3041,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,1563,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,3311,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,1711,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,2584,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,2638,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,1944,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,1823,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,2652,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2410,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,1865,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,3445,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2462,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2057,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,3250,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
12,5201,0,0,250,250,750,0,0,250,500,250,750,0,250,0,500,0,250,500,2
7,1775,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,2705,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2086,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,2837,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,2605,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2527,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,2815,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,2053,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,3140,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,1709,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2728,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,1718,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,1834,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2302,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,1866,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,3354,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,3254,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,3296,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,3323,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,2965,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2971,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,1707,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2610,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,3323,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,1736,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,1588,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,3062,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,3179,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,3251,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,1587,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,1655,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,2413,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,2021,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,1807,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,2566,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2459,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,2662,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,3382,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,1510,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
12,5113,1,0,250,500,0,250,500,250,500,250,250,250,250,0,500,0,0,0,2
5,1731,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,1543,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,3191,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,1965,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,2305,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,1737,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,1518,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,1984,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,2040,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,2195,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,2518,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,2099,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,2346,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,2521,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2100,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,1832,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,2569,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,2049,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,2785,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,3332,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,2927,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,2265,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2767,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,3171,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,2727,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,2306,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,1949,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2858,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,2566,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,1797,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,2671,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2986,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,3219,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,2085,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,2010,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,3177,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,2710,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,2432,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,2471,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,3407,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,3270,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2002,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,2253,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,1869,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,1667,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,3375,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,3083,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,2306,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,1727,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,5099,1,0,500,250,500,250,500,500,500,250,500,750,750,750,500,500,500,500,2
3,2636,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,2085,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,2932,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,2872,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,2809,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,2857,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,2549,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,3487,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,2270,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,1845,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,1800,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,2549,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,1584,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,3436,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,3476,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,2208,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,3402,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,1788,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,3152,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,3156,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,3029,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,3454,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2899,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,1904,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,2905,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,2295,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,2711,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,3307,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,2144,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
20,5109,1,0,500,250,0,250,250,0,0,250,750,500,250,500,500,500,500,500,2
3,3382,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,2333,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,1613,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,2623,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,3141,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,1709,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,2760,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,2538,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2688,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2309,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,3263,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,1514,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,3033,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,1951,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,3042,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,3228,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,2832,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,1716,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,2170,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,2632,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
2,3361,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,3339,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,2111,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
7,2267,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,3187,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,2102,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,2040,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,2527,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
1,3395,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
10,1585,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,3207,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
9,2949,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
8,2316,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,3057,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,3225,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,2323,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,3434,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
3,3130,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
4,1908,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
14,5576,0,0,250,0,500,500,0,0,500,250,750,250,250,0,250,750,250,0,2
2,1650,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
6,1697,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
5,2673,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,2
